file ; preprocess ; preprocesstime ; abs ; abstime ; solver ; result ; solvetime
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabs ; 0:00.94  ; 30sz3 ; sat      ; 0:00.27 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabsacker ; 0:01.13  ; 30sz3 ; sat      ; 0:00.43 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted1 ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted1 ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted2 ; 0:00.01  ; 120sdatabs ; 0:00.95  ; 30sz3 ; sat      ; 0:00.43 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted2 ; 0:00.01  ; 120sdatabsacker ; 0:01.00  ; 30sz3 ; sat      ; 0:00.33 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted2 ; 0:00.01  ; 30svaphor ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted2 ; 0:00.01  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted ; 0:00.01  ; 120sdatabs ; 0:01.22  ; 30sz3 ; sat      ; 0:00.22 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted ; 0:00.01  ; 120sdatabsacker ; 0:00.89  ; 30sz3 ; sat      ; 0:00.41 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted ; 0:00.01  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted ; 0:00.01  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted1 ; 0:00.02  ; 120sdatabs ; 0:01.10  ; 30sz3 ; sat      ; 0:00.38 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted1 ; 0:00.02  ; 120sdatabsacker ; 0:01.07  ; 30sz3 ; sat      ; 0:00.42 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted1 ; 0:00.02  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.04 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted1 ; 0:00.02  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted2 ; 0:00.02  ; 120sdatabs ; 0:01.07  ; 30sz3 ; sat      ; 0:00.41 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted2 ; 0:00.02  ; 120sdatabsacker ; 0:01.15  ; 30sz3 ; sat      ; 0:00.32 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted2 ; 0:00.02  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.06 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted2 ; 0:00.02  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava ; 0:00.01  ; 120sdatabs ; 0:01.41  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava ; 0:00.01  ; 120sdatabsacker ; 0:01.30  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava ; 0:00.01  ; 30svaphor ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava ; 0:00.01  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted ; 0:00.00  ; 120sdatabs ; 0:01.62  ; 30sz3 ; sat      ; 0:01.29 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted ; 0:00.00  ; 120sdatabsacker ; 0:01.75  ; 30sz3 ; sat      ; 0:00.77 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; sat      ; 0:01.43 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabs ; 0:01.70  ; 30sz3 ; sat      ; 0:01.19 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabsacker ; 0:01.75  ; 30sz3 ; sat      ; 0:01.03 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted1 ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted1 ; 0:00.00  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted2 ; 0:00.01  ; 120sdatabs ; 0:01.51  ; 30sz3 ; sat      ; 0:01.03 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted2 ; 0:00.01  ; 120sdatabsacker ; 0:01.92  ; 30sz3 ; sat      ; 0:00.56 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted2 ; 0:00.01  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.06 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted2 ; 0:00.01  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted ; 0:00.03  ; 120sdatabs ; 0:01.69  ; 30sz3 ; sat      ; 0:01.14 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted ; 0:00.03  ; 120sdatabsacker ; 0:01.72  ; 30sz3 ; sat      ; 0:01.29 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted ; 0:00.03  ; 30svaphor ; 0:00.02  ; 30sz3 ; sat      ; 0:01.97 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted ; 0:00.03  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted1 ; 0:00.02  ; 120sdatabs ; 0:01.74  ; 30sz3 ; sat      ; 0:01.01 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted1 ; 0:00.02  ; 120sdatabsacker ; 0:01.77  ; 30sz3 ; sat      ; 0:00.93 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted1 ; 0:00.02  ; 30svaphor ; 0:00.00  ; 30sz3 ; sat      ; 0:01.79 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted1 ; 0:00.02  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted2 ; 0:00.02  ; 120sdatabs ; 0:01.76  ; 30sz3 ; sat      ; 0:01.29 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted2 ; 0:00.02  ; 120sdatabsacker ; 0:01.90  ; 30sz3 ; sat      ; 0:00.90 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted2 ; 0:00.02  ; 30svaphor ; 0:00.01  ; 30sz3 ; sat      ; 0:01.85 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted2 ; 0:00.02  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.04 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava ; 0:00.00  ; 120sdatabs ; 0:00.94  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava ; 0:00.00  ; 120sdatabsacker ; 0:00.86  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava ; 0:00.00  ; 30svaphor ; 0:00.02  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted ; 0:00.00  ; 120sdatabs ; 0:01.02  ; 30sz3 ; sat      ; 0:00.70 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted ; 0:00.00  ; 120sdatabsacker ; 0:01.18  ; 30sz3 ; sat      ; 0:00.65 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted ; 0:00.00  ; 30svaphor ; 0:00.00  ; 30sz3 ; sat      ; 0:01.37 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.04 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted1 ; 0:00.01  ; 120sdatabs ; 0:01.18  ; 30sz3 ; sat      ; 0:00.50 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted1 ; 0:00.01  ; 120sdatabsacker ; 0:01.29  ; 30sz3 ; sat      ; 0:00.98 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted1 ; 0:00.01  ; 30svaphor ; 0:00.02  ; 30sz3 ; sat      ; 0:01.52 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted1 ; 0:00.01  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabs ; 0:00.99  ; 30sz3 ; sat      ; 0:00.80 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabsacker ; 0:01.19  ; 30sz3 ; sat      ; 0:00.61 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted2 ; 0:00.00  ; 30svaphor ; 0:00.02  ; 30sz3 ; sat      ; 0:01.44 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted2 ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.04 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted ; 0:00.02  ; 120sdatabs ; 0:00.90  ; 30sz3 ; sat      ; 0:00.85 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted ; 0:00.02  ; 120sdatabsacker ; 0:00.89  ; 30sz3 ; sat      ; 0:00.60 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted ; 0:00.02  ; 30svaphor ; 0:00.01  ; 30sz3 ; sat      ; 0:01.27 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted ; 0:00.02  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted1 ; 0:00.02  ; 120sdatabs ; 0:01.20  ; 30sz3 ; sat      ; 0:01.05 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted1 ; 0:00.02  ; 120sdatabsacker ; 0:01.32  ; 30sz3 ; sat      ; 0:00.83 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted1 ; 0:00.02  ; 30svaphor ; 0:00.00  ; 30sz3 ; sat      ; 0:01.10 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted1 ; 0:00.02  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted2 ; 0:00.03  ; 120sdatabs ; 0:00.67  ; 30sz3 ; sat      ; 0:00.87 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted2 ; 0:00.03  ; 120sdatabsacker ; 0:01.21  ; 30sz3 ; sat      ; 0:00.75 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted2 ; 0:00.03  ; 30svaphor ; 0:00.00  ; 30sz3 ; sat      ; 0:01.16 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted2 ; 0:00.03  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava ; 0:00.00  ; 120sdatabs ; 0:00.47  ; 30sz3 ; timeout solver      ; 0:30.00 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava ; 0:00.00  ; 120sdatabsacker ; 0:00.53  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavahinted ; 0:00.00  ; 120sdatabs ; 0:00.41  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavahinted ; 0:00.00  ; 120sdatabsacker ; 0:00.44  ; 30sz3 ; sat      ; 0:00.23 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavahinted ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; sat      ; 0:00.41 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavahinted ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabs ; 0:00.69  ; 30sz3 ; sat      ; 0:00.39 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabsacker ; 0:00.48  ; 30sz3 ; sat      ; 0:00.39 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavahinted1 ; 0:00.00  ; 30svaphor ; 0:00.00  ; 30sz3 ; sat      ; 0:00.25 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavahinted1 ; 0:00.00  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.00 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabs ; 0:00.60  ; 30sz3 ; sat      ; 0:00.24 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabsacker ; 0:00.76  ; 30sz3 ; sat      ; 0:00.22 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavahinted2 ; 0:00.00  ; 30svaphor ; 0:00.00  ; 30sz3 ; sat      ; 0:00.37 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavahinted2 ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavaoldhinted ; 0:00.02  ; 120sdatabs ; 0:00.67  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavaoldhinted ; 0:00.02  ; 120sdatabsacker ; 0:00.75  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavaoldhinted ; 0:00.02  ; 30svaphor ; 0:00.00  ; 30sz3 ; sat      ; 0:00.40 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavaoldhinted ; 0:00.02  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavaoldhinted1 ; 0:00.05  ; 120sdatabs ; 0:00.59  ; 30sz3 ; sat      ; 0:00.30 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavaoldhinted1 ; 0:00.05  ; 120sdatabsacker ; 0:00.83  ; 30sz3 ; sat      ; 0:00.22 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavaoldhinted1 ; 0:00.05  ; 30svaphor ; 0:00.00  ; 30sz3 ; sat      ; 0:00.31 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavaoldhinted1 ; 0:00.05  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavaoldhinted2 ; 0:00.02  ; 120sdatabs ; 0:00.48  ; 30sz3 ; sat      ; 0:00.21 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavaoldhinted2 ; 0:00.02  ; 120sdatabsacker ; 0:00.61  ; 30sz3 ; sat      ; 0:00.24 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavaoldhinted2 ; 0:00.02  ; 30svaphor ; 0:00.00  ; 30sz3 ; sat      ; 0:00.30 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavaoldhinted2 ; 0:00.02  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjava ; 0:00.00  ; 120sdatabs ; 0:00.46  ; 30sz3 ; timeout solver      ; 0:30.00 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjava ; 0:00.00  ; 120sdatabsacker ; 0:00.32  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjava ; 0:00.00  ; 30svaphor ; 0:00.02  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjava ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavahinted ; 0:00.00  ; 120sdatabs ; 0:00.81  ; 30sz3 ; sat      ; 0:00.24 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavahinted ; 0:00.00  ; 120sdatabsacker ; 0:00.71  ; 30sz3 ; sat      ; 0:00.35 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavahinted ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; sat      ; 0:00.29 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavahinted ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabs ; 0:00.74  ; 30sz3 ; sat      ; 0:00.11 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabsacker ; 0:00.73  ; 30sz3 ; sat      ; 0:00.23 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavahinted1 ; 0:00.00  ; 30svaphor ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavahinted1 ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabs ; 0:00.63  ; 30sz3 ; sat      ; 0:00.27 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabsacker ; 0:00.67  ; 30sz3 ; sat      ; 0:00.19 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavahinted2 ; 0:00.00  ; 30svaphor ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavahinted2 ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavaoldhinted ; 0:00.01  ; 120sdatabs ; 0:00.76  ; 30sz3 ; sat      ; 0:00.24 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavaoldhinted ; 0:00.01  ; 120sdatabsacker ; 0:00.78  ; 30sz3 ; sat      ; 0:00.26 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavaoldhinted ; 0:00.01  ; 30svaphor ; 0:00.01  ; 30sz3 ; sat      ; 0:00.34 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavaoldhinted ; 0:00.01  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavaoldhinted1 ; 0:00.02  ; 120sdatabs ; 0:00.66  ; 30sz3 ; sat      ; 0:00.22 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavaoldhinted1 ; 0:00.02  ; 120sdatabsacker ; 0:00.77  ; 30sz3 ; sat      ; 0:00.31 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavaoldhinted1 ; 0:00.02  ; 30svaphor ; 0:00.00  ; 30sz3 ; sat      ; 0:00.31 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavaoldhinted1 ; 0:00.02  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavaoldhinted2 ; 0:00.03  ; 120sdatabs ; 0:00.61  ; 30sz3 ; sat      ; 0:00.34 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavaoldhinted2 ; 0:00.03  ; 120sdatabsacker ; 0:00.75  ; 30sz3 ; sat      ; 0:00.25 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavaoldhinted2 ; 0:00.03  ; 30svaphor ; 0:00.01  ; 30sz3 ; sat      ; 0:00.26 
ModifiedSAS16exp/Correct/esop2010_array_initcte ; 10scvjavaoldhinted2 ; 0:00.03  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.04 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjava ; 0:00.00  ; 120sdatabs ; 0:01.32  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjava ; 0:00.00  ; 120sdatabsacker ; 0:01.52  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjava ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.05 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjava ; 0:00.00  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavahinted ; 0:00.00  ; 120sdatabs ; 0:02.33  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavahinted ; 0:00.00  ; 120sdatabsacker ; 0:02.63  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavahinted ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.04 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavahinted ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabs ; 0:02.44  ; 30sz3 ; sat      ; 0:00.52 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabsacker ; 0:01.97  ; 30sz3 ; sat      ; 0:00.44 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavahinted1 ; 0:00.00  ; 30svaphor ; 0:00.02  ; 30sz3 ; timeout solver      ; 0:30.04 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavahinted1 ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabs ; 0:02.50  ; 30sz3 ; sat      ; 0:00.42 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabsacker ; 0:02.33  ; 30sz3 ; sat      ; 0:00.36 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavahinted2 ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.05 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavahinted2 ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavaoldhinted ; 0:00.04  ; 120sdatabs ; 0:01.82  ; 30sz3 ; sat      ; 0:00.35 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavaoldhinted ; 0:00.04  ; 120sdatabsacker ; 0:02.32  ; 30sz3 ; sat      ; 0:00.32 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavaoldhinted ; 0:00.04  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.05 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavaoldhinted ; 0:00.04  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavaoldhinted1 ; 0:00.04  ; 120sdatabs ; 0:02.19  ; 30sz3 ; sat      ; 0:00.46 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavaoldhinted1 ; 0:00.04  ; 120sdatabsacker ; 0:02.52  ; 30sz3 ; sat      ; 0:00.42 
